,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
404,57.41,11.81,1897.91,504.64599999999996,396.68,9.74647,1.78088,249.391,249.03799999999998,249.835,295.096,306.4,249.829,251.274,609.086,606.268,597.924,443.62800000000004,438.517,457.522,439.389,66.29,1.59
405,55.3,15.26,1885.97,501.83,400.07099999999997,9.61755,1.77919,250.34900000000002,251.543,249.322,295.096,306.4,250.071,249.763,598.179,605.094,597.497,432.305,380.278,442.941,417.926,65.85,1.77
406,55.3,15.26,2469.09,434.57,401.32800000000003,9.80375,1.68992,249.65599999999998,248.63299999999998,250.56,295.096,306.4,250.269,250.805,614.195,604.769,596.557,438.914,450.465,430.23400000000004,445.055,65.5,1.84
407,55.3,15.26,1859.18,476.195,403.934,9.675839999999999,1.73541,249.72400000000002,249.86599999999999,252.132,295.096,306.4,250.083,250.269,586.773,603.4259999999999,601.643,439.35699999999997,464.591,476.26800000000003,511.47,65.54,1.82
408,55.3,15.26,2309.26,461.301,396.096,9.57815,1.72997,250.488,251.9,251.763,295.096,306.4,250.312,248.995,596.1619999999999,601.506,606.229,460.72,436.02099999999996,451.043,419.21,66.47,1.2
409,55.3,15.26,1991.56,448.608,402.539,9.8613,1.74587,251.36700000000002,251.58700000000002,248.511,295.096,306.4,250.049,249.17,615.601,606.621,601.599,430.85900000000004,442.82800000000003,487.811,475.06300000000005,66.55,1.01
410,55.3,15.26,1820.47,462.139,395.608,9.75099,1.76875,249.94,252.028,249.35299999999998,295.096,306.4,250.269,250.08599999999998,581.006,595.099,596.229,467.825,471.07300000000004,464.195,427.731,66.33,1.11
411,55.3,15.26,1738.01,449.723,400.14599999999996,9.67932,1.7394900000000002,249.93400000000003,251.94299999999998,249.155,295.096,306.4,250.365,250.93400000000003,615.271,600.447,593.453,439.527,449.4,454.25800000000004,459.702,66.09,1.05
412,55.3,15.26,1750.14,437.35,398.786,9.712860000000001,1.7221400000000002,250.049,252.044,249.41099999999997,295.096,306.4,250.209,249.951,584.0219999999999,597.82,588.507,445.356,461.05300000000005,475.593,463.914,66.15,1.06
413,55.3,15.26,1990.59,380.85900000000004,403.145,9.52155,1.7019400000000002,249.99599999999998,250.33,248.291,295.096,306.4,249.877,250.928,582.375,607.172,600.513,454.228,446.287,477.00199999999995,426.251,66.47,1.04
414,55.9,14.26,2115.62,442.93300000000005,401.781,9.68708,1.75702,249.39,256.041,249.22299999999998,295.096,306.4,249.93599999999998,249.995,591.016,607.4630000000001,594.0,411.05,453.844,499.075,442.035,65.16,2.28
415,55.9,14.26,2331.13,447.667,398.032,9.826030000000001,1.7725099999999998,250.328,248.726,248.511,295.096,306.4,249.889,250.209,596.999,604.479,594.995,446.88699999999994,454.245,424.72900000000004,443.631,66.49,1.01
416,55.9,14.26,2217.67,412.277,401.83099999999996,9.46906,1.7159400000000002,250.986,254.975,249.55200000000002,295.096,306.4,249.829,249.18099999999998,608.383,608.65,598.389,351.05,321.454,424.259,365.588,65.94,1.87
417,55.9,14.26,2110.35,427.838,392.24800000000005,9.51465,1.7649599999999999,250.049,250.02700000000002,250.199,295.096,306.4,250.269,248.68900000000002,600.342,595.165,595.761,456.121,458.25,396.72,442.18199999999996,65.88,1.84
418,55.9,14.26,2001.82,423.621,403.42800000000005,9.69485,1.77931,248.497,252.225,249.239,295.096,306.4,250.385,251.614,593.453,611.911,607.398,449.33099999999996,455.051,417.07599999999996,451.659,66.51,0.99
419,55.9,14.26,1815.41,407.048,404.476,9.41242,1.77625,250.11599999999999,246.017,249.49,295.096,306.4,250.12400000000002,248.893,612.2959999999999,600.985,600.501,305.38599999999997,429.945,488.36300000000006,440.58099999999996,66.76,1.02
420,56.39,13.53,1859.49,440.449,396.829,9.49832,1.73701,249.63400000000001,251.96099999999998,251.66099999999997,295.096,306.4,249.959,250.065,601.7959999999999,603.514,609.587,170.8608076923,427.548,500.454,466.235,65.79,2.31
421,56.39,13.53,1791.3,432.254,402.023,9.88551,1.74131,248.185,250.707,249.958,295.096,306.4,250.155,250.799,612.047,615.216,596.5930000000001,396.664,467.86199999999997,364.602,433.73900000000003,66.37,1.18
422,56.39,13.53,1754.81,446.05199999999996,396.121,9.50354,1.7733700000000001,250.085,250.50599999999997,251.486,295.096,306.4,249.94799999999998,250.108,582.6669999999999,610.08,616.428,428.34075,443.913,497.89,429.249,64.84,3.14
423,56.39,13.53,1717.38,421.781,401.819,9.35208,1.73462,249.49599999999998,249.63,248.843,295.096,306.4,250.267,250.72400000000002,589.764,589.089,604.035,459.579,403.301,447.272,409.415,65.72,2.05
424,56.39,13.53,2379.07,436.994,401.07,9.53767,1.7765,249.55200000000002,244.632,251.673,295.096,306.4,250.205,251.329,616.87,601.475,588.1419999999999,478.55400000000003,460.94800000000004,421.871,438.04,63.62,3.31
425,56.39,13.53,2174.19,447.634,397.35900000000004,9.712539999999999,1.79315,249.955,248.627,250.937,295.096,306.4,250.016,250.61900000000003,589.404,618.275,600.91,172.75599999999997,424.37199999999996,446.064,441.031,65.91,1.39
426,56.39,13.53,1935.42,410.97900000000004,405.29,9.4918,1.7583099999999998,249.146,248.65900000000002,252.10299999999998,295.096,306.4,250.345,249.734,611.737,595.403,594.117,489.088,472.101,457.957,469.546,65.26,2.23
427,56.39,13.53,2219.5,417.045,402.33,9.30835,1.5305344774,249.15400000000002,249.044,248.512,295.096,306.4,250.165,250.206,587.722,605.73,599.52,165.3520833333,436.655,528.9680000000001,436.599,65.56,2.36
428,56.39,13.53,2339.84,413.827,402.535,9.59039,1.5338051482,249.34400000000002,248.517,248.685,295.096,306.4,250.09099999999998,249.324,613.8,607.366,603.935,319.247,467.05199999999996,508.49199999999996,461.46,65.79,1.85
429,56.39,13.53,2223.62,414.167,403.094,9.72615,1.537075819,249.239,255.793,249.892,295.096,306.4,250.269,249.90400000000002,598.585,595.6569999999999,595.991,438.379,443.51599999999996,479.871,452.54,65.61,1.64
430,56.39,13.53,2377.82,416.342,393.519,9.53967,1.5403464899000001,249.829,249.88,250.979,295.096,306.4,250.106,250.412,613.127,601.306,599.472,347.58099999999996,460.80199999999996,461.175,471.191,66.14,1.31
431,56.39,13.53,2352.2,437.445,402.881,9.753210000000001,1.7875299999999998,250.428,251.355,250.649,295.096,306.4,249.577,250.049,605.072,596.914,598.049,434.327,456.833,458.715,449.434,66.39,1.08
432,56.39,13.53,2163.3662916667,370.483,394.55400000000003,9.823319999999999,1.666,249.268,246.93200000000002,249.717,295.096,306.4,250.236,249.708,602.4119999999999,603.898,602.7919999999999,416.684,472.63800000000003,390.694,454.474,66.67,1.08
433,56.39,13.53,2187.2,359.71,402.401,9.37443,1.68687,251.955,249.21200000000002,249.93200000000002,295.096,306.4,250.041,248.59799999999998,586.488,613.418,612.137,178.9228181818,435.615,475.63599999999997,470.211,66.5,1.05
434,56.39,13.53,1885.57,397.772,404.48199999999997,9.64968,1.7549400000000002,250.043,250.945,250.40200000000002,295.096,306.4,250.199,249.40099999999998,596.178,598.823,601.627,451.514,456.595,435.124,463.185,66.5,1.05
435,56.39,13.53,1835.26,361.968,403.92,9.91188,1.6844299999999999,250.928,248.13400000000001,249.808,295.096,306.4,250.049,249.41099999999997,616.572,603.25,595.614,464.894,444.772,429.046,452.63,67.05,0.95
436,56.39,13.53,2054.4,310.368,400.774,9.79331,1.59192,250.33700000000002,248.797,249.22799999999998,295.096,306.4,249.731,250.377,597.1,601.4680000000001,606.254,446.48,453.486,443.788,456.756,65.25,2.98
437,56.39,13.53,2097.95,395.712,404.199,9.687489999999999,1.73937,250.146,251.15,249.19400000000002,295.096,306.4,249.919,250.293,611.489,599.761,600.1619999999999,440.48400000000004,447.715,471.75800000000004,436.684,65.85,1.4
438,56.39,13.53,2352.42,399.639,407.79,10.0226,1.7558900000000002,250.201,248.644,249.761,295.096,306.4,250.455,250.15,586.688,601.9590000000001,604.5459999999999,440.144,441.514,473.594,477.865,65.85,1.4
439,56.45,13.57,2255.86,451.10699999999997,407.903,10.0539,1.74355,250.269,253.014,251.49099999999999,295.096,306.4,249.829,249.965,608.232,590.289,594.556,390.466,445.582,472.76599999999996,454.468,65.07,1.64
440,56.45,13.57,2369.15,390.015,392.792,9.7059,1.7187,250.049,255.296,249.015,295.096,306.4,250.14,248.484,616.744,599.161,601.4680000000001,459.76,458.6,422.624,476.746,64.84,3.1
441,56.45,13.57,2233.75,394.50699999999995,392.784,9.66602,1.77374,249.875,249.41099999999997,251.407,295.096,306.4,249.696,249.829,616.1080000000001,607.605,600.8919999999999,511.684,444.29900000000004,509.205,487.075,66.1,1.39
442,56.45,13.57,2270.57,483.41900000000004,416.894,9.93972,1.78252,249.673,245.86700000000002,249.106,295.096,306.4,249.97099999999998,250.58,599.0980000000001,594.507,616.342,415.287,447.11,393.32099999999997,471.417,66.15,1.79
443,56.45,13.57,2255.88,495.605,399.71,9.76667,1.70143,249.465,255.47,252.02599999999998,295.096,306.4,249.685,249.24599999999998,584.6619999999999,590.076,595.257,479.931,452.173,416.925,435.98,64.87,1.28
444,56.45,13.57,2141.43,511.865,399.968,9.568719999999999,1.75732,249.63,249.78,251.007,295.096,306.4,249.84900000000002,248.301,579.803,594.211,620.616,456.281,442.272,473.608,468.721,66.9,0.77
445,57.37,13.06,2207.5,487.283,404.027,9.60328,1.75633,250.188,248.18900000000002,249.15,295.096,306.4,250.28799999999998,249.59,572.466,323.158,607.09,440.772,458.001,463.629,455.54699999999997,66.61,1.44
446,57.37,13.06,1930.7,298.604078759,384.19297078650004,9.49039,1.5242057613,200.835,199.493,200.021,295.096,306.4,250.488,250.236,852.527954023,818.8201321839,864.279881295,439.869,460.75800000000004,445.719,442.579,66.55,1.1
447,57.37,13.06,1772.34,287.3522887828,391.8833359551,9.43078,1.5263950617,200.49400000000003,198.861,200.283,295.096,306.4,250.197,250.6,846.7466321839,818.6099310344999,865.7884694245,436.533,438.161,479.199,437.13300000000004,66.55,1.1
448,57.37,13.06,319.699,276.1004988067,399.5737011236,9.36215,1.5285843621000001,199.951,200.669,202.114,295.096,306.4,249.854,249.415,840.9653103448,818.3997298851,867.2970575539999,462.249,434.157,453.01599999999996,439.22,66.55,1.1
449,57.37,13.06,1663.13,264.8487088305,407.2640662921,9.07647,1.5307736626,201.19099999999997,199.31,199.013,295.096,306.4,249.80700000000002,249.49,413.605,818.1895287356,261.37,526.88,557.448,574.7090000000001,538.268,66.55,1.1
450,57.37,13.06,827.5895555556,253.59691885439997,414.9544314607,9.02174,1.5329629630000001,200.204,196.981,199.22099999999998,295.096,306.4,250.11599999999999,250.015,194.0192356021,817.9793275861999,174.56799999999998,442.11199999999997,437.88199999999995,638.6274084507,418.381,66.55,1.1
451,57.37,13.06,1746.82,417.79699999999997,398.719,9.03456,1.5351522634,249.08,253.44299999999998,248.584,295.096,306.4,249.463,249.918,687.3510000000001,817.7691264368,703.992,232.622,400.5,458.085,444.88,66.55,1.1
452,57.37,13.06,1869.97,508.019,399.015,9.15344,1.70124,249.687,249.81900000000002,249.18599999999998,295.096,306.4,250.095,249.829,717.887,817.5589252874,708.097,470.093,427.657,454.208,465.38599999999997,65.44,1.57
453,57.37,13.06,1981.66,553.53,402.832,9.480830000000001,1.75784,250.082,247.50400000000002,248.997,295.096,306.4,250.88099999999997,250.106,689.133,817.3487241378999,696.415,640.0631111111,532.283,490.879,478.44699999999995,65.97,1.51
454,56.9,13.27,2102.62,573.979,403.798,9.69477,1.7721799999999999,249.97299999999998,246.06900000000002,251.80700000000002,295.096,306.4,250.196,248.80599999999998,691.487,817.1385229885001,690.6510000000001,473.096,447.42400000000004,434.375,181.1407443478,64.56,3.0
455,56.9,13.27,1856.71,571.793,400.61400000000003,9.40598,1.78478,250.30700000000002,246.058,252.169,295.096,306.4,250.08700000000002,250.192,702.4119999999999,816.9283218391,695.8639999999999,346.49699999999996,428.501,409.89,188.27100521740002,65.94,1.76
456,56.9,13.27,670.5166923076999,272.72900000000004,409.37199999999996,9.173869999999999,1.5286458537,249.72299999999998,252.138,247.859,295.096,306.4,249.886,250.382,795.4484,816.7181206897,847.8957142857,658.1336,524.257,476.83099999999996,195.401266087,65.31,1.98
457,56.9,13.27,1967.67,306.68,398.36699999999996,9.20894,1.5212382471,250.114,250.993,248.35,295.096,306.4,251.22099999999998,249.50099999999998,698.612,816.5079195402001,696.56,649.11425,561.112,564.705,202.53152695650002,64.95,3.01
458,56.9,13.27,2225.02,244.31400000000002,397.379,9.25026,1.5216254597999999,249.858,249.269,249.609,295.096,306.4,251.55200000000002,249.215,695.817,699.584,702.8910000000001,178.07429411759998,424.54699999999997,458.384,177.0935223881,65.47,2.24
459,56.9,13.27,1964.17,442.63300000000004,401.914,9.91553,1.64274,252.567,249.22299999999998,252.24599999999998,295.096,306.4,251.03599999999997,249.00900000000001,690.808,702.6060000000001,704.798,467.12300000000005,459.985,468.577,457.087,66.34,1.29
460,56.9,13.27,2150.69,514.872,405.17199999999997,9.52797,1.76185,250.123,249.729,250.385,295.096,306.4,250.362,249.829,696.204,701.19,699.721,453.49199999999996,446.94300000000004,455.635,457.009,66.01,1.01
461,56.9,13.27,2292.54,487.671,401.971,9.356689999999999,1.7401900000000001,250.954,248.78900000000002,249.713,295.096,306.4,250.66,249.895,695.8380000000001,698.4069999999999,697.4830000000001,442.977,444.923,458.86,438.397,65.47,1.18
462,56.9,13.27,2187.6,493.71,393.814,9.66076,1.75236,249.08900000000003,242.903,251.945,295.096,306.4,255.979,249.679,678.827,700.941,708.454,450.965,441.728,442.124,438.358,65.77,1.43
463,56.57,13.47,2004.72,482.926,402.57199999999995,9.68949,1.7592400000000001,250.52200000000002,255.5,248.95,295.096,306.4,252.25,249.112,698.3610000000001,685.867,707.9630000000001,457.509,467.913,457.32099999999997,424.24,66.18,1.55
464,56.57,13.47,2008.51,455.32199999999995,406.889,9.46203,1.7542200000000001,249.732,299.928,251.09799999999998,295.096,306.4,253.065,249.732,711.916,707.427,697.16,435.54,441.65,479.431,468.43800000000005,65.95,1.47
465,56.57,13.47,2239.0,444.608,391.773,9.60399,1.7689,250.235,252.56400000000002,252.15200000000002,295.096,306.4,244.083,248.797,686.7860000000001,702.91,709.279,397.81800000000004,477.96,443.31300000000005,417.195,66.01,1.41
466,56.57,13.47,2144.19,413.81800000000004,403.005,9.82666,1.75049,250.804,247.412,248.792,295.096,306.4,251.645,249.829,698.852,700.461,697.602,342.12800000000004,457.746,459.70599999999996,425.64599999999996,65.62,1.89
467,56.57,13.47,206.2494368,384.00800000000004,399.023,9.47233,1.65705,249.39,247.58599999999998,250.44099999999997,295.096,306.4,248.454,249.274,702.13,704.279,694.25,441.25800000000004,437.675,441.903,424.79900000000004,64.66,2.91
468,56.57,13.47,192.5411435768,326.931,397.598,9.28101,1.57978,250.28,250.928,251.66099999999997,295.096,306.4,256.752,250.782,698.707,703.87,712.335,380.537,370.855,441.30699999999996,442.21,65.28,1.68
469,56.57,13.47,243.3939248531,249.6128696302,382.90055844730006,9.26273,1.5217619028,251.40099999999998,254.243,248.6,295.096,306.4,248.291,250.64700000000002,846.301299081,804.7568040625999,871.399906367,583.3754621514,659.380375,456.185,488.639,65.28,1.68
470,56.57,13.47,294.2467061293,257.1220496825,382.4094468461,9.25067,1.5227875412,251.13099999999997,251.705,249.457,295.096,306.4,246.889,250.06599999999997,846.7672347536,804.6343114685001,871.3715043694999,580.5043466134999,658.1626666667,623.6749937054,635.2541530078,65.28,1.68
471,56.57,13.47,345.09948740550004,264.6312297348,381.91833524480006,9.228710000000001,1.5238131796,250.142,246.78400000000002,248.95,295.096,306.4,250.269,251.56799999999998,847.2331704261001,804.5118188742999,871.343102372,577.6332310757,656.9449583333001,588.1958182963,633.8415658238999,65.28,1.68
472,56.57,13.47,395.9522686818,272.1404097871,381.42722364360003,9.181980000000001,1.524838818,193.056101983,186.2706211699,216.5602142857,295.096,306.4,196.4853690141,206.62288483150002,847.6991060986,804.3893262802001,871.3147003744999,576.6701645274,655.72725,552.7166428871,632.4289786398999,65.28,1.68
473,56.57,13.47,446.80504995800004,279.6495898394,380.9361120423,9.178510000000001,1.5258644563,216.34994050990002,185.6271671309,250.3727142857,295.096,306.4,201.6974112676,224.0319438202,848.1650417711,804.266833686,871.286298377,578.1925828471,654.5095416667,517.237467478,631.016391456,65.28,1.68
474,56.57,13.47,497.6578312343,287.1587698917,380.4450004411,9.13897,1.5268900947,251.36700000000002,246.13,249.39,296.6940146628,306.3170217365,243.951,249.554,848.6309774436,804.1443410917999,871.2578963794999,579.7150011669,653.2918333333,481.75829206879996,629.6038042719999,65.28,1.68
475,56.57,13.47,548.5106125105,294.66794994400004,379.9538888399,9.12598,1.5279157331,250.71900000000002,249.29,249.40200000000002,296.6768225806,306.1960117689,248.641,253.51,849.0969131161,804.0218484977,871.229494382,581.2374194866001,652.074125,446.27911665970004,628.1912170881,65.28,1.68
476,56.57,13.47,599.3633937866999,302.17712999630004,379.4627772386,9.14621,1.5289413715,249.168,250.271,250.489,296.6596304985,306.0750018014,250.925,249.611,849.5628487886,803.8993559035,871.2010923844999,582.7598378063,650.8564166666999,410.7999412505,626.7786299041001,65.28,1.68
477,56.57,13.47,650.216175063,309.6863100486,378.97166563739995,9.1283,1.5299670099,250.928,251.421,248.954,296.6424384164,305.9539918338,249.831,250.051,850.0287844612,803.7768633094,871.172690387,584.282256126,649.6387083333,375.3207658414,625.3660427201,65.28,1.68
478,56.57,13.47,701.0689563392,317.1954901009,378.48055403620003,9.14457,1.5309926483,250.518,248.39700000000002,249.146,296.6252463343,305.8329818662,251.343,249.83700000000002,850.4947201337,803.6543707152,871.1442883894999,585.8046744457,648.4209999999999,339.8415904322,623.9534555362001,65.28,1.68
479,57.91,10.54,751.9217376155,324.70467015319997,377.98944243489996,9.117230000000001,1.5320182866999998,249.872,251.607,251.58900000000003,296.6080542522,305.7119718986,249.829,250.136,850.9606558062,803.5318781210001,871.115886392,587.3270927655001,647.2032916667,304.3624150231,622.5408683522,65.28,1.68
480,57.91,10.54,802.7745188916999,332.21385020549997,377.49833083370004,9.11426,1.533043925,248.675,252.548,250.065,296.59086217009997,305.5909619311,250.46599999999998,250.236,851.4265914787,803.4093855269,871.0874843944999,588.8495110852,645.9855833333,268.8832396139,621.1282811683,65.28,1.68
481,57.91,10.54,853.6273001679,339.72303025779996,377.0072192325,9.087019999999999,1.5340695634000001,250.388,248.15900000000002,248.511,296.573670088,305.46995196349997,249.929,249.926,851.8925271511999,803.2868929327001,871.059082397,590.3719294049,644.767875,233.4040642048,619.7156939843,65.28,1.68
482,57.91,10.54,3066.39,347.23221031,392.9866292135,9.07287,1.5350952018000001,247.632,255.298,249.768,296.5564780059,305.3489419959,250.48,247.231,852.3584628236999,421.97,871.0306803994999,457.269,441.10900000000004,197.92488879560003,618.3031068003,65.28,1.68
483,57.91,10.54,2473.8,354.7413903623,400.99461445779997,9.034989999999999,1.70078,250.269,252.505,248.708,296.53928592380004,305.2279320283,249.36700000000002,248.252,581.654,574.692,606.809,221.56135185189999,454.155,451.411,412.529,65.28,1.68
484,57.91,10.54,785.075,543.839,398.279,9.035689999999999,1.73865,249.829,249.25900000000001,251.889,296.5220938416,305.1069220608,249.877,248.048,612.325,580.5369999999999,594.265,182.6480909091,436.264,446.60900000000004,444.151,65.28,1.68
485,57.91,10.54,2357.12,549.457,398.481,8.94312,1.74308,250.412,249.22099999999998,251.81599999999997,296.5049017595,304.9859120932,249.46599999999998,252.255,593.118,592.069,606.316,237.801,454.775,457.163,461.27,65.3319038817,1.8722365988999998
486,57.91,10.54,2281.18,564.533,398.912,9.71882,1.76683,249.715,249.42,250.109,296.4877096774,304.8649021256,249.39,251.655,607.524,605.391,593.99,446.01300000000003,456.275,440.9,451.09,65.4192421442,2.1957116451
487,57.91,10.54,2339.83,560.992,399.279,9.94283,1.7369900000000003,249.829,242.84,251.445,296.4705175953,304.743892158,250.21200000000002,249.77200000000002,597.615,594.178,604.384,256.47700000000003,458.001,424.923,406.43199999999996,65.5065804067,2.5191866913
488,52.75,18.87,188.97026923080003,570.068,407.227,9.63033,1.77095,248.753,250.928,249.609,296.4533255132,304.6228821905,250.928,250.269,586.572,599.8240000000001,599.441,469.14099999999996,445.031,447.48699999999997,464.58,65.55,2.68
489,52.75,18.87,2613.31,519.424,398.716,9.14518,1.71353,246.382,253.201,249.99599999999998,296.4361334311,304.50187222290003,244.34099999999998,249.135,606.091,601.4680000000001,613.35,466.18,452.71,447.561,450.44800000000004,65.2437016575,2.6521546961
490,52.75,18.87,2645.87,572.01,400.936,9.64152,1.77308,247.632,247.278,248.014,296.418941349,304.3808622553,249.68900000000002,247.412,605.855,592.461,585.3530000000001,445.426,440.64,448.871,408.148,64.89,2.62
491,52.75,18.87,2534.4,557.946,399.624,9.814589999999999,1.76938,248.297,250.201,249.935,296.40174926689997,304.2598522877,250.274,248.903,596.923,602.284,591.32,445.647,455.55800000000005,447.082,444.074,62.84,5.27
492,52.75,18.87,2414.08,568.5269999999999,407.841,9.99955,1.77183,249.18900000000002,252.81799999999998,250.921,296.3845571848,304.1388423202,250.46900000000002,248.4,601.0269999999999,588.2,593.101,469.37300000000005,458.70300000000003,427.62199999999996,439.131,63.2364640884,4.793480663
493,52.75,18.87,1927.73,559.63,398.48699999999997,9.703619999999999,1.7738099999999999,250.485,249.945,248.954,296.3673651026,304.0178323526,250.90900000000002,251.334,613.946,593.461,593.506,455.793,445.798,464.069,460.838,63.88,4.02
494,53.43,17.09,986.699,562.134,397.901,9.87855,1.7779599999999998,249.017,250.27700000000002,251.653,296.3501730205,303.896822385,249.96200000000002,250.58700000000002,606.545,599.7819999999999,600.7230000000001,443.353,456.213,453.814,465.13199999999995,64.48,3.87
495,53.43,17.09,1924.99,540.508,398.805,9.643419999999999,1.7603099999999998,249.609,251.898,248.72099999999998,296.3329809384,303.7758124174,249.39,252.40599999999998,608.1659999999999,602.589,596.816,448.676,432.569,477.47900000000004,472.26800000000003,64.71,2.49
496,53.43,17.09,888.9276470588001,551.002,399.81699999999995,9.37925,1.76564,250.269,248.86,251.858,296.3157888563,303.6548024499,250.172,250.023,613.365,592.3919999999999,602.964,421.276,463.754,458.719,458.999,65.02,2.22
497,53.43,17.09,2244.97,562.269,397.48,9.56563,1.7562,250.713,252.19299999999998,251.77200000000002,296.2985967742,303.5337924823,248.745,251.41099999999997,603.244,393.47324576269995,605.964,459.202,446.83,432.675,436.269,63.72,4.04
498,53.43,17.09,2352.26,549.6030000000001,401.839,9.26478,1.7602400000000002,249.829,252.81799999999998,247.768,296.2814046921,303.4127825147,245.56900000000002,250.674,597.184,222.2198529412,596.2040000000001,460.156,455.99800000000005,436.51099999999997,449.844,65.9,1.58
499,53.43,17.09,17.397000000000002,526.591,400.67400000000004,9.60768,1.7512599999999998,249.595,248.217,251.016,296.26421261,303.2917725471,249.44,250.56900000000002,605.555,214.435,606.42,420.999,444.918,448.25,480.251,65.14,2.21
500,53.43,17.09,1732.05,553.544,401.074,9.76111,1.73373,250.15099999999998,250.30599999999998,248.291,296.2470205279,303.17076257959997,250.065,249.834,601.855,246.622,601.915,450.591,421.791,431.01300000000003,441.406,64.99,2.13
501,53.43,17.09,2171.23,526.601,400.101,9.44555,1.74075,249.804,248.071,247.582,296.2298284457,303.049752612,249.732,250.19400000000002,598.536,229.3987804878,556.05,365.789,374.885,507.905,358.278,65.03,2.27
502,53.43,17.09,486.6572222222,402.468,403.125,9.75338,1.57667,249.39,250.683,250.079,296.2126363636,302.92874264439996,249.145,249.601,594.938,241.812,595.384,452.936,467.86699999999996,472.19599999999997,449.587,64.69,2.34
503,56.77,11.98,2346.42,486.74300000000005,399.195,9.50207,1.6863700000000001,250.269,252.687,248.678,296.1954442815,302.8077326768,250.261,253.042,612.312,272.7680909091,596.0169999999999,450.11300000000006,453.296,446.524,466.30699999999996,62.59,4.88
504,56.77,11.98,2174.45,539.779,401.81,9.77932,1.73827,250.138,253.548,248.95,296.1782521994,302.6867227093,254.297,248.852,604.9830000000001,711.03,609.755,404.735,437.036,465.784,466.156,64.35,2.64
505,56.77,11.98,607.6581960784,633.749,397.406,9.65923,1.8528396923,250.27900000000002,249.882,252.03799999999998,296.1610601173,302.5657127417,253.27200000000002,251.00099999999998,593.938,710.895,609.8969999999999,450.09,435.718,405.03,442.144,65.07,1.77
506,56.77,11.98,753.556,483.846,394.926,9.57071,1.6636099999999998,249.888,246.88400000000001,251.206,296.1438680352,302.4447027741,249.083,253.709,603.543,703.1389999999999,605.664,442.12800000000004,425.619,428.325,447.05,65.07,1.77
507,56.77,11.98,1334.16,387.584,403.096,9.39896,1.53554,250.048,247.41299999999998,251.792,296.1266759531,302.3236928065,249.611,250.915,614.569,717.632,584.374,428.236,446.64,463.124,448.06199999999995,65.04,1.77
508,56.77,11.98,1939.45,417.48,397.26599999999996,9.61566,1.59579,250.049,247.412,248.95,296.109483871,302.20268283900003,250.269,248.511,609.595,712.539,610.232,409.375,462.105,488.931,406.64599999999996,65.06,1.99
509,56.77,11.98,2110.52,514.5319999999999,399.091,9.56347,1.72355,250.187,244.269,249.333,296.0922917889,302.0816728714,249.94,249.082,590.133,711.217,614.882,448.285,432.426,408.278,451.216,65.01,1.85
510,56.77,11.98,1714.41,464.82599999999996,399.49800000000005,9.58234,1.69049,249.53400000000002,253.917,250.579,296.0750997067,301.9606629038,249.97299999999998,249.894,610.864,695.9760000000001,613.432,436.80699999999996,441.20599999999996,462.754,466.254,65.28,1.45
511,56.77,11.98,1392.19,458.43199999999996,402.43699999999995,9.33628,1.7009999999999998,250.269,252.422,252.36599999999999,296.0579076246,301.83965293619997,248.91099999999997,252.08900000000003,602.451,701.992,603.945,432.788,451.055,471.911,483.34,65.05,1.63
512,56.77,11.98,1070.79,433.788,404.829,9.18405,1.7044400000000002,250.44799999999998,249.328,249.17,296.0407155425,301.7186429687,249.78900000000002,251.092,615.4169999999999,706.7239999999999,602.048,419.55400000000003,454.038,432.094,469.53,65.5,1.58
513,53.04,19.19,2352.53,451.09,402.125,9.627460000000001,1.76951,249.65200000000002,246.072,251.36700000000002,296.0235234604,301.5976330011,250.835,248.646,596.939,709.492,594.6569999999999,439.45099999999996,450.961,503.384,472.76800000000003,65.65,1.51
514,53.04,19.19,2527.88,446.19,392.277,9.934339999999999,1.75235,250.269,248.15099999999998,249.003,296.00633137830005,301.4766230335,250.24200000000002,253.644,602.8290000000001,703.497,610.842,469.524,455.343,485.202,428.164,65.65,1.57
515,53.04,19.19,1765.86,453.371,410.346,9.76953,1.75815,249.96200000000002,247.4,250.293,295.9891392962,301.3556130659,250.665,252.757,812.842,792.067,796.689,420.472,385.454,394.606,402.776,64.86,2.29
516,53.04,19.19,2060.65,389.144,398.56699999999995,9.63119,1.73532,250.269,245.071,248.94299999999998,295.9719472141,301.2346030984,250.40200000000002,248.19400000000002,783.814,800.072,799.5260000000001,452.101,459.668,462.681,455.371,64.62,2.59
517,53.04,19.19,2175.19,464.39,400.18800000000005,9.03743,1.76,249.829,250.363,251.643,295.954755132,301.11359313080004,250.243,248.718,789.27,809.7819999999999,806.0269999999999,464.31800000000004,453.37199999999996,407.686,444.273,65.68,1.52
